ID,Total_Area_sqft,Bedrooms,City,Country,Distance_to_CityCenter_km,Price,Population_Density,Year_to_build
933654,978,2,Montreal,Canada,9.699669,336.08356,9356,2025
933695,1558,4,Montreal,Canada,11.365096,616.59705,10879,2024
933708,1171,4,Calgary,Canada,14.362241,452.52634,6020,2004
933719,1039,4,Ottawa,Canada,10.603105,464.59085,13313,2017
933764,717,3,Toronto,Canada,3.6872172,367.32025,10949,2023
933847,2370,2,Calgary,Canada,9.748177,808.03613,10129,2017
933884,1671,1,Ottawa,Canada,5.0701656,916.0253,7094,2022
933898,801,3,Vancouver,Canada,0.42318997,766.7751,7235,2019
933928,1168,4,Toronto,Canada,10.110837,717.6207,4241,2020
933977,2003,5,Calgary,Canada,1.9696262,1290.516,1394,2025
934048,2065,2,Toronto,Canada,2.7806828,1400.2837,2376,2020
934080,2528,3,Ottawa,Canada,14.103009,1298.8369,13412,2024
934112,1303,2,Ottawa,Canada,10.732019,537.27203,15460,2021
934130,1443,7,Calgary,Canada,14.270605,784.3217,11312,2009
934195,790,7,Montreal,Canada,2.4664686,714.4905,8016,2020
934205,1389,6,Ottawa,Canada,25.0735,606.1362,15330,2020
934206,874,3,Montreal,Canada,11.376397,398.72403,11632,2025
934382,1376,2,Montreal,Canada,4.936948,841.63855,6299,2021
934412,1225,4,Ottawa,Canada,4.814979,877.63806,12900,2022
934526,1684,4,Toronto,Canada,12.917462,674.4114,8501,2025
934572,1441,2,Calgary,Canada,2.5907142,864.0202,8661,2025
934584,1402,5,Montreal,Canada,5.126325,792.42487,8615,2021
934608,1958,8,Montreal,Canada,12.726606,926.7054,10499,2023
934764,1647,4,Toronto,Canada,5.5309954,1309.6862,9118,2024
934807,1794,4,Calgary,Canada,7.654786,830.1951,13032,2023
934822,1642,3,Calgary,Canada,6.781132,851.642,16449,2012
934838,1737,5,Montreal,Canada,8.765538,1277.2172,10925,2024
934881,805,4,Montreal,Canada,5.3316526,599.83624,7258,2008
934885,829,2,Vancouver,Canada,12.094371,435.35266,1159,1994
934918,1126,5,Toronto,Canada,7.8554845,598.91425,10633,2025
934930,1067,6,Calgary,Canada,7.245435,593.3937,1400,2002
935035,808,6,Montreal,Canada,8.987134,456.50095,5188,2022
935089,959,6,Toronto,Canada,7.3057156,529.3855,5959,2009
935134,1661,2,Calgary,Canada,1.0432515,1010.4759,8791,2025
935168,605,5,Toronto,Canada,4.981561,645.3944,6986,2006
935173,945,5,Calgary,Canada,1.2991781,736.8477,10252,2021
935205,1319,3,Toronto,Canada,9.761035,866.7389,12279,2019
935230,857,4,Calgary,Canada,7.865062,422.69345,12267,2017
935259,1244,3,Calgary,Canada,10.647134,552.624,15192,2009
935396,1652,2,Toronto,Canada,3.0102859,1194.2281,11701,2023
935454,1280,2,Toronto,Canada,4.8200455,694.2916,6666,2024
935473,1115,3,Ottawa,Canada,13.485522,384.4628,10359,2024
935492,3010,3,Toronto,Canada,0.8632365,2763.506,11336,2019
935493,1624,3,Calgary,Canada,2.1666687,915.37866,15702,2019
935561,1232,3,Ottawa,Canada,18.82075,389.89603,10076,2021
935633,1997,4,Calgary,Canada,1.2652248,1337.4001,15218,2024
935741,1566,2,Toronto,Canada,18.625391,481.8827,3606,1995
935754,772,4,Ottawa,Canada,9.190677,537.8326,10595,2023
935806,1088,2,Ottawa,Canada,0.5690539,727.62115,12430,2016
935909,719,2,Toronto,Canada,0.8498881,591.1348,6341,2025
935931,899,2,Calgary,Canada,4.8608265,392.95935,16201,2015
935982,2517,7,Toronto,Canada,9.484773,1729.2883,10615,2025
935997,1171,3,Toronto,Canada,3.1918113,702.86395,3925,2025
936117,1139,4,Toronto,Canada,8.345464,684.45996,6502,2024
936221,1612,3,Ottawa,Canada,19.505308,565.10846,11523,2019
936325,902,9,Montreal,Canada,0.93379974,1174.7349,9824,2019
936404,1280,3,Vancouver,Canada,3.7441933,709.8249,6843,2009
936453,1387,3,Toronto,Canada,2.6874077,867.4596,9700,2021
936489,1330,10,Vancouver,Canada,14.111596,791.542,11553,2022
936491,1765,1,Ottawa,Canada,12.107178,518.0931,6341,2019
936618,1072,3,Ottawa,Canada,2.80095,869.5166,8828,2024
936655,1856,2,Ottawa,Canada,8.267799,1042.6564,7212,2011
936665,1276,3,Calgary,Canada,12.879218,461.1725,13633,2024
936666,1499,2,Toronto,Canada,12.006344,625.3133,3953,2022
936714,1057,4,Ottawa,Canada,6.6734557,683.09845,4838,2012
936800,1458,2,Calgary,Canada,10.862753,637.90656,12902,2023
936850,1170,4,Montreal,Canada,2.9027274,923.46387,9404,2008
936873,1855,3,Calgary,Canada,10.949813,810.5941,16597,2010
936906,1456,3,Vancouver,Canada,3.342119,1029.113,6214,2022
936928,1360,3,Ottawa,Canada,2.4607933,1035.4625,3479,2020
936979,927,6,Montreal,Canada,2.3768134,754.318,10787,2012
936997,1512,2,Ottawa,Canada,14.929213,510.42255,6027,2018
937018,976,2,Calgary,Canada,9.749687,350.75177,16711,2018
937153,2689,2,Montreal,Canada,9.001717,1174.9476,7142,2022
937172,1906,3,Vancouver,Canada,2.5134742,1288.0743,4821,2023
937188,1007,4,Vancouver,Canada,15.669228,379.7687,8990,2020
937343,1143,3,Vancouver,Canada,15.434306,371.08136,9330,2024
937388,2419,3,Toronto,Canada,12.242066,984.2362,12256,2018
937392,608,3,Vancouver,Canada,7.0176454,411.6045,7152,2024
937394,2208,7,Vancouver,Canada,16.835125,1102.7759,1168,2013
937412,1075,4,Calgary,Canada,2.989082,625.98145,5384,2025
937425,2729,3,Toronto,Canada,4.8385596,1559.3417,4733,2025
937430,1026,6,Montreal,Canada,7.525473,640.36707,10032,2003
937439,1204,3,Toronto,Canada,9.316369,720.62463,4566,2025
937441,1655,4,Vancouver,Canada,5.047587,1308.8796,9629,2002
937457,833,3,Montreal,Canada,14.7603035,300.37857,6372,2025
937535,2076,4,Montreal,Canada,2.9980247,1336.0178,7327,2025
937541,1407,1,Calgary,Canada,4.6287885,656.7421,12242,2024
937579,1110,2,Toronto,Canada,6.405897,490.38208,9225,2021
937581,1753,3,Ottawa,Canada,4.8642745,1318.4163,10045,2017
937591,1574,5,Montreal,Canada,2.1846066,1696.967,10243,2018
937619,747,3,Montreal,Canada,23.897041,221.26636,6558,2024
937624,1960,1,Montreal,Canada,25.024569,437.22812,4336,2012
937637,3160,5,Ottawa,Canada,3.6184955,2247.591,14600,2017
937661,1572,4,Vancouver,Canada,5.0914874,963.18054,5314,2016
937715,1954,3,Ottawa,Canada,6.0818586,922.3225,5825,2020
937758,1123,3,Vancouver,Canada,4.805942,755.8409,10016,2021
937802,1658,4,Vancouver,Canada,17.329237,633.1574,8298,2005
937817,1700,4,Toronto,Canada,7.647122,832.18805,12830,2023
937876,1876,2,Montreal,Canada,4.6197515,1100.495,7209,2007
937901,1561,4,Calgary,Canada,13.442651,604.07855,14047,2013
937939,959,3,Vancouver,Canada,23.234882,317.42615,6678,2023
938020,3147,4,Toronto,Canada,3.8174298,2275.7144,10945,2021
938161,1439,2,Ottawa,Canada,2.5582314,947.3937,15687,2025
938253,1867,6,Toronto,Canada,5.4765835,1313.5673,9412,2016
938381,874,2,Calgary,Canada,3.6645758,531.2381,14245,2023
938444,713,7,Montreal,Canada,25.491144,274.94763,9704,2001
938449,795,1,Toronto,Canada,0.62150776,488.65533,4584,2025
938496,641,4,Montreal,Canada,7.5570626,245.95259,4534,2002
938498,2208,4,Montreal,Canada,2.8508863,1983.1421,13005,2025
938594,1718,2,Vancouver,Canada,14.897328,781.7187,3270,2018
938680,1544,4,Montreal,Canada,10.858091,641.2272,7177,2019
938687,1761,2,Vancouver,Canada,7.8411818,976.9113,2211,2018
938695,1637,2,Montreal,Canada,20.897293,609.18506,13118,2025
938732,1214,4,Toronto,Canada,10.794019,604.7063,10135,2023
938804,1034,7,Ottawa,Canada,15.064887,488.4267,14065,2019
938872,1225,4,Ottawa,Canada,4.5354166,838.93933,11925,2022
938904,3078,3,Ottawa,Canada,5.4602866,1306.3671,12451,2018
939100,745,3,Calgary,Canada,2.7153933,438.5091,12883,2018
939151,1606,4,Calgary,Canada,9.533785,671.8725,11389,2024
939261,1041,3,Calgary,Canada,3.1631758,574.8454,16590,2018
939446,951,2,Ottawa,Canada,8.455387,431.34317,8153,2020
939491,1227,6,Ottawa,Canada,6.0611343,869.47705,10444,2024
939512,1252,3,Montreal,Canada,7.851296,533.5898,6589,2012
939528,707,7,Toronto,Canada,0.7442745,722.66046,4779,2011
939584,1323,6,Montreal,Canada,5.986416,887.0133,1981,2014
939601,653,4,Ottawa,Canada,2.723803,436.01993,9077,2019
939634,1259,7,Montreal,Canada,3.6856077,1000.65027,11050,2021
939829,930,3,Montreal,Canada,5.4153337,615.3602,9920,2025
939930,725,3,Vancouver,Canada,8.301365,343.075,10333,2015
939938,1035,3,Vancouver,Canada,17.336155,322.0125,4820,2017
939951,788,5,Ottawa,Canada,23.134888,247.40294,5438,2018
939962,1169,3,Vancouver,Canada,7.4771667,697.27515,3117,2023
939997,1681,4,Ottawa,Canada,2.7911577,1253.8842,8965,2023
940009,1911,3,Toronto,Canada,2.508307,1433.1813,11470,2013
940034,462,6,Vancouver,Canada,7.0068297,269.94788,6913,2023
940136,1294,5,Calgary,Canada,7.0011,532.6699,14775,2006
940189,918,4,Vancouver,Canada,5.4990444,547.64124,10643,2010
940288,2153,5,Toronto,Canada,8.1546135,1359.8058,12114,2023
940296,1904,5,Vancouver,Canada,11.712738,1078.386,10302,2023
940313,699,2,Ottawa,Canada,14.830221,286.65042,2853,2025
940326,786,5,Toronto,Canada,26.89399,282.69827,2229,2000
940374,1477,7,Toronto,Canada,11.499533,763.4255,1222,2024
940425,2363,3,Calgary,Canada,12.629511,817.0314,14028,2022
940442,1484,2,Vancouver,Canada,3.3179169,1094.6503,9383,2025
940461,1535,2,Calgary,Canada,12.037308,445.8221,6903,2017
940473,1342,9,Ottawa,Canada,13.676239,780.4686,8403,2025
940563,1697,5,Vancouver,Canada,4.73158,1373.6516,8340,2023
940715,1171,3,Calgary,Canada,9.89121,529.37213,2302,2021
940746,538,6,Ottawa,Canada,5.19483,357.77252,10865,2025
940762,927,4,Ottawa,Canada,16.589087,349.9338,12680,2016
940780,1620,2,Ottawa,Canada,13.37378,455.50598,15505,2016
940784,1143,3,Calgary,Canada,15.751729,375.09427,14719,2023
940831,1126,3,Montreal,Canada,6.1163325,507.84915,9429,2018
940888,578,4,Montreal,Canada,4.7119994,452.10767,10543,2025
940973,1298,1,Calgary,Canada,6.230229,412.0251,10321,2025
941016,1606,3,Toronto,Canada,5.8803687,774.17065,8371,2025
941063,1445,4,Vancouver,Canada,1.7028877,882.5488,7578,2024
941065,1989,2,Vancouver,Canada,0.7792129,1269.4652,8452,2019
941069,892,4,Toronto,Canada,12.420269,299.75214,4958,2023
941103,1705,3,Toronto,Canada,9.853786,897.95593,7112,2010
941122,1440,2,Calgary,Canada,7.7531433,456.4194,3909,2004
941176,1288,4,Toronto,Canada,1.9669226,977.0761,6720,2015
941192,986,4,Ottawa,Canada,2.3988862,708.4587,12787,2023
941205,1216,7,Montreal,Canada,7.5258083,905.61346,7411,2011
941220,1954,3,Montreal,Canada,16.700768,916.208,11613,2021
941311,897,5,Toronto,Canada,10.179083,415.7202,8097,2024
941352,614,3,Ottawa,Canada,1.8655757,401.9603,14960,2013
941383,3434,5,Toronto,Canada,9.236163,1685.6406,5344,2020
941436,2526,4,Toronto,Canada,7.839578,1282.2662,4229,2013
941490,2921,4,Ottawa,Canada,20.037294,1081.8627,14201,2020
941506,1713,2,Toronto,Canada,4.5470314,775.7889,8383,2021
941521,1820,4,Montreal,Canada,8.899768,933.2649,7161,2023
941579,1905,3,Ottawa,Canada,1.6581199,1237.3109,9895,2012
941599,1229,2,Calgary,Canada,8.030606,529.4589,16231,2025
941643,876,3,Calgary,Canada,6.2871165,404.11234,14086,2019
941674,2659,4,Ottawa,Canada,4.195688,1408.3837,15011,2024
941706,2154,4,Calgary,Canada,1.6155171,1438.6669,11716,1999
941714,1236,9,Vancouver,Canada,6.210973,924.1336,5721,2019
941729,1657,4,Toronto,Canada,11.154859,854.835,8472,2017
941876,1092,2,Montreal,Canada,6.163009,414.93127,5706,2017
941900,1434,4,Ottawa,Canada,9.53363,691.67535,12371,2025
941924,1038,5,Calgary,Canada,5.7621045,682.7839,13512,2017
941944,1782,3,Calgary,Canada,3.2995095,879.40985,13699,2024
942011,778,4,Montreal,Canada,7.6993723,330.7706,10123,2022
942159,397,2,Toronto,Canada,8.353342,190.09904,12380,2024
942185,2445,4,Vancouver,Canada,4.050034,1799.0778,10571,2024
942322,1168,8,Calgary,Canada,10.464499,750.2573,12244,2023
942430,1537,5,Vancouver,Canada,3.005497,1267.2496,9954,2023
942468,676,5,Calgary,Canada,3.7255278,388.02744,16088,2017
942479,1465,6,Toronto,Canada,4.2911286,1176.263,12277,2015
942499,1659,5,Ottawa,Canada,3.3570666,1719.0779,1780,2021
942512,1842,4,Toronto,Canada,11.764168,997.2981,9462,2025
942606,1304,3,Toronto,Canada,6.66607,721.8206,2929,2022
942609,1697,3,Calgary,Canada,19.58154,404.85068,15336,2025
942732,1520,4,Montreal,Canada,15.80614,685.9115,11030,2025
942735,629,3,Montreal,Canada,8.532904,381.48123,7515,2009
942844,600,3,Ottawa,Canada,2.8465223,408.20435,9115,2024
942877,541,2,Montreal,Canada,7.917176,248.36124,8756,2025
942881,1311,8,Vancouver,Canada,6.72659,1132.3033,9366,2019
942908,834,4,Vancouver,Canada,10.564278,388.2875,11033,2024
942938,4457,9,Montreal,Canada,7.7901545,2689.1196,5133,2022
942956,712,4,Vancouver,Canada,3.7962453,545.51807,9889,2017
943026,1174,4,Ottawa,Canada,2.4069743,876.84644,10669,2016
943052,1226,5,Calgary,Canada,26.91377,378.08667,14216,2021
943133,1504,4,Montreal,Canada,8.336106,719.3192,8382,2024
943182,1090,4,Vancouver,Canada,11.665724,440.90265,4637,2020
943235,1424,3,Montreal,Canada,17.045359,476.87048,7464,2025
943237,1032,4,Vancouver,Canada,10.31045,420.32266,3179,2014
943247,2605,6,Ottawa,Canada,11.944981,1513.3212,6872,2022
943264,1505,3,Ottawa,Canada,9.691754,700.1113,6366,2021
943271,1402,3,Ottawa,Canada,17.044031,381.616,9797,2016
943290,1154,4,Calgary,Canada,4.5303764,670.2433,16830,2023
943375,1478,2,Ottawa,Canada,5.5142794,731.0734,8612,2014
943389,997,4,Calgary,Canada,7.85164,600.1222,14627,2018
943492,836,4,Ottawa,Canada,8.170539,427.79034,8787,2019
943523,2346,2,Toronto,Canada,3.330295,1528.8356,8601,2024
943582,1075,3,Toronto,Canada,16.265347,376.40936,10664,2025
943672,1048,3,Ottawa,Canada,1.8950921,570.5025,9716,2025
943689,767,5,Vancouver,Canada,9.886523,516.43536,4485,2023
943724,1860,2,Ottawa,Canada,19.258095,597.5125,12860,2022
943793,2057,2,Montreal,Canada,6.526978,1103.3905,8783,2024
943794,2429,3,Vancouver,Canada,13.103564,910.36426,11587,2025
943892,2255,3,Calgary,Canada,14.659241,658.41406,10897,2022
943927,1818,5,Ottawa,Canada,5.2914486,1092.271,6365,2025
943939,452,3,Vancouver,Canada,5.3631144,341.85165,4533,2018
943969,1430,5,Montreal,Canada,6.531471,808.1899,5283,2024
944046,2231,5,Montreal,Canada,0.93673706,1767.7555,12066,2018
944174,889,3,Ottawa,Canada,9.423589,349.77383,7141,2019
944199,1067,5,Vancouver,Canada,6.448234,641.71826,11867,2022
944247,1513,3,Vancouver,Canada,2.6646771,1108.8314,8592,2021
944252,1696,3,Calgary,Canada,5.6151476,1097.3002,15501,2024
944291,1746,3,Montreal,Canada,3.7292907,1231.3411,5397,2022
944348,2551,4,Toronto,Canada,4.5045295,2094.5059,5963,2020
944428,1079,6,Montreal,Canada,0.61035466,1278.1005,11644,2024
944479,1846,2,Toronto,Canada,10.518015,755.79803,11713,2020
944522,2152,2,Toronto,Canada,4.782693,990.94025,6113,2013
944552,493,5,Toronto,Canada,5.32774,405.4768,7559,2024
944572,1839,6,Calgary,Canada,7.0034323,1124.2223,14608,2024
944579,2268,4,Ottawa,Canada,7.1349034,1321.5216,9837,2022
944603,797,4,Montreal,Canada,20.770891,229.26697,5441,2017
944644,1372,3,Calgary,Canada,3.5065057,785.4268,11644,2018
944653,1055,3,Ottawa,Canada,20.890514,379.0958,9571,2020
944717,1274,2,Vancouver,Canada,11.617511,436.94507,8569,2015
944847,1020,4,Toronto,Canada,2.6816258,732.3104,11947,2020
944992,2821,2,Ottawa,Canada,20.69506,711.49335,1689,2024
945003,1901,4,Ottawa,Canada,9.358306,981.9423,5026,2024
945059,1509,3,Calgary,Canada,8.460871,907.43085,3784,2022
945089,1019,4,Montreal,Canada,8.785027,500.61612,12740,2016
945090,811,3,Vancouver,Canada,12.61474,378.75537,6310,2024
945115,1607,2,Montreal,Canada,1.6495501,1347.1265,9827,2022
945324,2466,3,Calgary,Canada,11.021636,983.39905,14798,2017
945452,2295,5,Vancouver,Canada,17.583935,1205.3125,8849,2019
945464,1268,2,Montreal,Canada,4.849059,682.6461,10917,2009
945504,1314,2,Vancouver,Canada,8.60537,587.9856,4790,2025
945509,1552,2,Toronto,Canada,9.881284,532.8502,11033,1999
945522,1595,3,Calgary,Canada,4.2472134,957.4808,15815,2025
945578,1014,3,Montreal,Canada,17.858963,387.06027,7125,2012
945582,2600,6,Ottawa,Canada,17.067514,1504.522,7931,2024
945600,1466,4,Vancouver,Canada,8.255838,662.1422,7462,2001
945614,3622,8,Ottawa,Canada,6.4843726,2724.4448,9371,2022
945637,977,2,Toronto,Canada,2.7707622,680.569,12413,2017
945646,3300,4,Calgary,Canada,9.989617,1520.5057,6624,2003
945974,592,4,Vancouver,Canada,11.066646,285.0858,6586,2024
946058,1137,2,Calgary,Canada,10.484057,463.30844,10607,2020
946068,1483,4,Vancouver,Canada,1.4431392,1093.3173,3036,2014
946141,1223,3,Toronto,Canada,8.428128,741.8018,9713,2004
946165,1301,2,Calgary,Canada,5.0404606,566.30133,11887,2020
946168,2813,8,Montreal,Canada,20.296127,1019.6675,7124,2022
946261,3117,4,Montreal,Canada,18.464384,1265.6057,2203,2021
946280,643,3,Vancouver,Canada,11.806668,301.8195,9083,2023
946331,1028,6,Vancouver,Canada,4.8981104,870.9319,9945,2025
946365,1027,2,Ottawa,Canada,12.432134,460.88394,6869,2023
946393,906,9,Toronto,Canada,8.446568,687.44257,5927,2023
946429,1962,6,Vancouver,Canada,8.146795,1181.4741,11573,2014
946513,627,2,Vancouver,Canada,17.400482,206.39453,4816,2022
946546,1271,9,Ottawa,Canada,6.6267233,1164.7677,10159,2000
946555,855,3,Ottawa,Canada,2.1995485,722.3946,8112,2015
946598,1736,3,Ottawa,Canada,14.006126,713.72687,9658,2020
946617,2167,5,Vancouver,Canada,1.1314398,1703.9003,8571,2025
946641,1668,7,Ottawa,Canada,7.2943635,1178.8947,14107,2017
946644,2127,2,Toronto,Canada,9.3300705,905.79474,958,2024
946680,1422,3,Montreal,Canada,2.7867427,1182.3513,7600,2004
946690,1230,7,Montreal,Canada,7.0835934,848.2558,11519,2025
946796,1329,4,Ottawa,Canada,7.3574,714.3821,9640,2003
946828,2322,2,Toronto,Canada,3.8820662,1546.1927,8714,2019
946842,1380,2,Ottawa,Canada,1.0635505,974.2436,10829,2021
946845,1211,7,Toronto,Canada,12.53089,689.4043,11306,2024
946885,1902,1,Montreal,Canada,14.852396,563.7246,12713,2024
946896,1546,4,Vancouver,Canada,4.3547,869.81445,10669,2024
946908,797,3,Vancouver,Canada,5.313951,505.55356,8078,2025
946958,1144,8,Toronto,Canada,11.983679,631.27344,9717,2020
946978,1651,3,Vancouver,Canada,11.550441,864.55493,2165,2023
946995,3063,3,Montreal,Canada,2.4933848,1598.7277,8180,2024
947063,1264,8,Vancouver,Canada,5.347769,843.2766,6469,2022
947087,532,3,Montreal,Canada,23.283155,183.82501,5544,2025
947102,1148,4,Ottawa,Canada,13.737951,437.4589,9672,2023
947110,887,2,Montreal,Canada,14.636678,340.82324,3147,2024
947138,2674,4,Montreal,Canada,8.463484,1179.1736,6635,2015
947143,1148,5,Vancouver,Canada,10.773596,612.9607,1840,2024
947222,1305,2,Ottawa,Canada,13.073494,477.089,7753,2020
947297,2148,3,Ottawa,Canada,5.0204577,1183.561,13131,2024
947334,1171,3,Montreal,Canada,6.714879,741.18243,6438,2024
947362,2321,5,Montreal,Canada,1.6145569,1486.7341,8260,2019
947401,1855,4,Ottawa,Canada,9.531011,1219.1516,7188,2014
947413,1215,6,Calgary,Canada,7.297857,701.4161,10779,2024
947420,960,9,Ottawa,Canada,24.168903,339.79254,4980,2024
947463,1664,2,Calgary,Canada,4.7762847,799.0966,2829,2021
947464,1811,2,Vancouver,Canada,4.1996346,872.1364,8079,2024
947634,1700,3,Toronto,Canada,7.0084124,1141.0659,4511,2007
947690,816,5,Toronto,Canada,2.7635,840.244,10244,2025
947752,949,4,Vancouver,Canada,1.6748174,684.28864,6617,2023
947811,559,10,Calgary,Canada,18.275286,269.58557,8782,2023
947829,1129,4,Vancouver,Canada,3.1102386,824.9592,3339,2022
947845,835,3,Toronto,Canada,21.930658,248.04346,10556,2023
947882,874,4,Montreal,Canada,5.061785,531.2619,7982,2018
947898,1066,3,Toronto,Canada,10.082113,496.07596,2572,2021
947931,1839,5,Calgary,Canada,7.930857,917.37164,9661,2017
947976,1051,4,Vancouver,Canada,7.9469266,491.8767,6793,2025
948044,637,7,Calgary,Canada,7.3600287,316.6535,5319,2021
948145,1493,6,Vancouver,Canada,3.5252678,1286.6216,11438,2020
948194,802,2,Ottawa,Canada,7.7144985,305.01874,13335,2024
948243,1139,8,Ottawa,Canada,5.3627024,929.2375,14382,2024
948244,804,4,Toronto,Canada,6.633108,503.81512,3150,2023
948249,573,4,Vancouver,Canada,9.535582,255.02124,10904,2021
948347,1744,6,Montreal,Canada,14.124286,751.89166,3560,2024
948353,3396,2,Toronto,Canada,6.0036645,2054.0288,11128,2023
948428,3959,2,Ottawa,Canada,0.90070987,2614.7363,6498,2025
948453,1105,4,Vancouver,Canada,7.243135,593.9915,9146,2019
948454,3836,9,Toronto,Canada,3.9048684,3259.8184,9672,2021
948609,871,3,Montreal,Canada,6.2811728,383.92685,9180,2024
948650,1103,3,Montreal,Canada,3.1208816,521.8882,6742,2023
948655,956,1,Montreal,Canada,6.3291454,422.38937,5701,2025
948666,1660,3,Vancouver,Canada,6.9322577,806.25037,2987,2024
948718,699,1,Toronto,Canada,5.7083125,252.36752,3981,2018
948744,788,4,Montreal,Canada,0.43466577,665.03143,10083,2025
948750,1934,3,Ottawa,Canada,3.8924732,2038.292,7519,2019
948796,967,2,Calgary,Canada,12.324685,316.43134,10413,2025
948872,5450,3,Calgary,Canada,4.969898,2604.8032,11147,2012
948905,821,5,Calgary,Canada,6.7058053,489.89304,13071,2023
948970,1406,2,Montreal,Canada,2.932431,762.2981,8234,2021
949030,575,1,Toronto,Canada,10.518755,300.1925,8187,2019
949106,1146,4,Montreal,Canada,11.72599,559.31665,9551,2002
949119,902,1,Toronto,Canada,0.6438672,505.90353,9037,2022
949166,3110,5,Toronto,Canada,2.2807019,3110.1633,9455,2019
949190,2231,4,Calgary,Canada,3.602682,1515.4596,9829,2021
949215,2825,6,Toronto,Canada,8.663522,1647.4375,11872,2022
949333,2652,5,Toronto,Canada,10.33149,1699.513,8870,2020
949370,787,5,Toronto,Canada,10.216673,522.6869,9464,2025
949438,360,2,Vancouver,Canada,2.143395,224.52069,9525,2023
949608,1311,2,Toronto,Canada,5.551208,710.9957,5438,2020
949654,2885,6,Calgary,Canada,3.641479,2227.4592,11751,2020
949689,1044,3,Montreal,Canada,14.497329,384.23163,8448,2021
949842,949,3,Montreal,Canada,2.5463812,503.91302,8992,2001
949862,1562,1,Montreal,Canada,7.722904,649.93463,11065,2019
949877,732,2,Calgary,Canada,7.4249697,343.7853,13840,2023
949880,839,5,Ottawa,Canada,0.911387,757.8704,9634,2019
949998,2183,3,Montreal,Canada,7.715114,1219.156,10503,2023
950052,520,2,Vancouver,Canada,10.041288,247.73001,7231,2025
950065,1648,5,Vancouver,Canada,13.1421385,902.72626,11236,2025
950103,1279,6,Ottawa,Canada,1.255518,1105.4546,10388,2025
950248,1576,4,Montreal,Canada,4.3254223,1055.6613,10279,2020
950250,1091,3,Calgary,Canada,1.5121868,805.062,10006,2025
950514,1485,1,Vancouver,Canada,17.75977,562.7244,3873,2025
950540,1675,2,Ottawa,Canada,8.364153,685.6483,8847,2025
950642,834,5,Calgary,Canada,4.2505755,590.78613,8704,2021
950686,3322,5,Vancouver,Canada,6.5952344,2430.5522,11549,2024
950711,974,2,Ottawa,Canada,8.633908,463.7118,10077,2024
950733,1393,4,Toronto,Canada,0.77493554,911.73395,7919,2022
950750,1471,2,Montreal,Canada,1.6691917,1123.9019,5848,2015
950805,1484,3,Montreal,Canada,7.0168395,739.55115,10222,2014
950816,3276,4,Ottawa,Canada,3.6884913,2741.09,10741,2016
950903,1599,3,Ottawa,Canada,3.212778,948.9347,9474,2018
950914,1424,3,Vancouver,Canada,8.351538,897.6,5597,2022
951002,781,4,Ottawa,Canada,8.916724,358.54852,11268,2025
951012,1246,2,Ottawa,Canada,4.1194134,663.60944,11335,2024
951098,1516,2,Toronto,Canada,8.216242,798.84644,10866,2003
951107,1697,2,Calgary,Canada,5.1075435,737.0009,16420,2025
951175,884,4,Vancouver,Canada,3.1083364,633.9834,4346,2023
951179,824,6,Toronto,Canada,6.737451,739.2027,5330,2019
951190,1416,2,Ottawa,Canada,6.3536396,862.04626,7683,2023
951233,2034,6,Vancouver,Canada,2.1541889,1358.481,2847,2015
951397,957,3,Ottawa,Canada,3.2214944,697.0721,15051,2022
951437,710,8,Montreal,Canada,10.507102,429.19733,6356,2025
951481,1657,10,Montreal,Canada,22.336842,830.24194,8460,2015
951542,1911,3,Ottawa,Canada,12.100924,947.49725,10984,2025
951643,2479,4,Toronto,Canada,2.5612214,1928.8779,7627,2019
951671,2471,6,Calgary,Canada,3.7107172,1736.1743,5688,2024
951691,860,5,Vancouver,Canada,3.6394956,547.60895,10247,2025
951697,1393,2,Calgary,Canada,3.614701,704.58264,10570,2021
951778,1236,7,Vancouver,Canada,6.008808,688.7827,4250,2021
951788,2147,5,Ottawa,Canada,6.608958,1595.079,13142,2021
951936,1343,5,Calgary,Canada,8.704794,706.2632,13066,1992
952006,825,3,Vancouver,Canada,3.0952928,557.6462,7561,2025
952021,1323,3,Vancouver,Canada,4.7010756,1177.0236,3284,2024
952117,1617,3,Ottawa,Canada,8.258632,711.86725,12184,2007
952150,1952,3,Montreal,Canada,6.6579456,1074.4032,13155,2025
952188,1235,1,Vancouver,Canada,10.386925,648.50165,10424,2021
952220,1617,4,Calgary,Canada,8.017168,789.5661,15865,2016
952514,1047,4,Calgary,Canada,8.424332,535.09595,7141,2025
952548,3345,3,Ottawa,Canada,1.4554209,1804.686,14438,2019
952564,1870,4,Calgary,Canada,6.3161798,989.47437,13230,2019
952565,1340,2,Ottawa,Canada,9.151757,562.37695,8594,2019
952754,1058,5,Toronto,Canada,18.35895,327.90964,2479,2021
952882,1483,3,Vancouver,Canada,18.472414,564.6148,9226,2022
952912,2063,9,Montreal,Canada,12.986557,1310.5581,5115,2015
952958,2498,4,Toronto,Canada,4.9332824,2150.1128,11686,2025
952971,4263,3,Ottawa,Canada,1.6510298,2867.4763,7029,2017
952992,1643,2,Ottawa,Canada,8.417482,760.97034,9155,2022
953023,1441,6,Toronto,Canada,8.98931,1324.8965,8657,2022
953027,850,5,Montreal,Canada,3.0211937,530.8573,8761,2023
953055,929,3,Calgary,Canada,6.296766,413.45578,15671,1993
953076,885,2,Vancouver,Canada,3.4682417,467.0817,3250,1995
